jammer,algorithm,adapter,jsr_db,seed,oracle_target_idx_passed,oracle_jammer_type_passed,oracle_true_jammer_signal_passed,output_shape,expected_shape,shape_ok,complex_dtype_ok,finite_ok,input_unchanged,interface_status,template_finite_ok,runtime_ms,memory_usage_bytes,target_only,role,target_only_interface_status
FMNoiseSaopin,FrFT,frft_filter,0.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,45.86766700958833,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,42.91725001530722,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,41.70129098929465,1129542,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,43.50908298511058,1129638,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,47.53479204373434,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,46.92325001815334,1129638,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,52.12850001407787,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,53.35591599578038,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,48.164290958084166,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,49.35037496034056,1129638,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,45.5404999665916,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,45.79454200575128,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,45.379791990853846,1129542,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,44.270666025113314,1129662,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,45.6220000050962,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,42.720334022305906,1129638,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,41.240000049583614,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,41.63820802932605,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,10.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.6677500102669,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,10.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.2947499640286,1129630,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.76200002944097,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,46.436875010840595,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,41.23795800842345,1129542,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,41.47408303106204,1129662,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,49.09495799802244,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.906582969706506,1129662,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.68933300347999,1129590,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.4707079869695,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,42.76570799993351,1129518,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.75308301253244,1129630,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.884624992031604,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.91458301991224,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.967541000805795,1129566,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.348874997813255,1129630,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.264207996893674,1129510,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.684750012587756,1129662,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,40.01158301252872,1129582,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.765666995663196,1129614,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,39.37179205240682,1129510,False,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8166249608621001,482360,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8955830126069486,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7108330028131604,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8378330385312438,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8073329809121788,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8618749561719596,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7645830046385527,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7520419894717634,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7817079895175993,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7577919750474393,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7928750128485262,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7661670097149909,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7794590201228857,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7710839854553342,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8156250114552677,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7518749916926026,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7628339808434248,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8458330412395298,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8160420111380517,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,10.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7478749612346292,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,10.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8712499984540045,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8477920200675726,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9627920226193964,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8468750165775418,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.6580420196987689,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8915410144254565,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.635792024899274,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9024169994518161,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.9883749773725867,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,20.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.9659170066006482,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,20.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,2.3934589698910713,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.1056669754907489,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9208330302499235,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9207919938489795,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8899159729480743,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8867919677868485,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9502500179223716,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9102500043809414,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,1.041624986100942,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
SMSP,qpzh,qpzh,30.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.9256250341422856,482248,False,algorithm,PASS
SMSP,qpzh,qpzh,30.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,42,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7263330044224858,482360,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,42,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.818458036519587,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,43,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7655839435756207,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,44,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7549160509370267,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,45,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8724579820409417,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,46,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.765541975852102,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,47,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7800000021234155,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,48,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7444169605150819,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,49,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.754708016756922,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,50,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
ISDJ,qpzh,qpzh,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7676249952055514,482248,False,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,51,False,False,False,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,identity,
